中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
141.148.227.19,443,141.148.227.19,NL,Amsterdam,中转,151 ms,104 Mbps,13312 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,146 ms,116 Mbps,14950 kB/s
138.2.123.70,443,138.2.123.70,KR,Seoul,中转,130 ms,128 Mbps,16384 kB/s
140.238.23.148,443,2a09:bac1:3f00:90::299:53,KR,Seoul,隧道,133 ms,37 Mbps,4834 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,162 ms,38 Mbps,4968 kB/s
144.22.252.124,443,144.22.252.124,BR,São Paulo,中转,185 ms,75 Mbps,9601 kB/s
152.70.90.168,443,2603:c022:8004:1505::5,KR,Seoul,隧道,133 ms,101 Mbps,13004 kB/s
141.144.197.111,443,141.144.197.111,NL,Amsterdam,中转,151 ms,100 Mbps,12800 kB/s
150.230.102.132,443,150.230.102.132,JP,Tokyo,中转,163 ms,108 Mbps,13926 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,157 ms,22 Mbps,2923 kB/s
141.147.39.101,443,2a0b:21c0:1007:c7:0:7159:b55f:825,DE,Frankfurt,隧道,160 ms,116 Mbps,14848 kB/s
149.129.8.215,443,47.88.8.186,US,San Jose,隧道,160 ms,3 Mbps,496 kB/s
140.238.212.95,443,140.238.212.95,CH,Milan,中转,167 ms,39 Mbps,5081 kB/s
146.56.101.141,443,146.56.101.141,KR,Seoul,中转,132 ms,44 Mbps,5717 kB/s
141.147.163.68,443,141.147.163.68,JP,Tokyo,中转,159 ms,119 Mbps,15257 kB/s
131.186.57.111,443,131.186.57.111,JP,Tokyo,中转,157 ms,106 Mbps,13619 kB/s
158.101.142.100,443,2a09:bac5:442e:dc::16:22a,JP,Tokyo,隧道,160 ms,53 Mbps,6833 kB/s
129.159.130.38,443,129.159.130.38,IL,Milan,中转,204 ms,26 Mbps,3369 kB/s
168.138.194.74,443,168.138.194.74,JP,Tokyo,中转,162 ms,100 Mbps,12800 kB/s
152.70.49.115,443,152.70.49.115,NL,Amsterdam,中转,169 ms,27 Mbps,3475 kB/s
168.138.165.174,443,168.138.165.174,SG,,中转,169 ms,34 Mbps,4392 kB/s
131.186.62.248,443,131.186.62.248,JP,Tokyo,中转,173 ms,93 Mbps,11980 kB/s
129.151.148.35,443,2a09:bac5:17:25a::3c:14,AE,Dubai,隧道,256 ms,12 Mbps,1597 kB/s
154.23.247.116,443,154.23.247.116,US,Los Angeles,中转,17 ms,42 Mbps,5442 kB/s
165.1.74.145,443,165.1.74.145,US,San Jose,中转,20 ms,1112 Mbps,142336 kB/s
150.136.240.243,443,150.136.240.243,US,Ashburn,中转,84 ms,124 Mbps,15974 kB/s
192.9.138.241,443,192.9.138.241,US,San Jose,中转,68 ms,1584 Mbps,202752 kB/s
152.69.222.9,443,152.69.222.9,SG,Singapore,中转,168 ms,24 Mbps,3181 kB/s
150.230.34.116,443,150.230.34.116,US,San Jose,中转,48 ms,808 Mbps,103424 kB/s
132.145.80.224,443,132.145.80.224,KR,Seoul,中转,130 ms,124 Mbps,15974 kB/s
129.159.34.122,443,129.159.34.122,US,San Jose,中转,61 ms,32 Mbps,4174 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,67 ms,60 Mbps,7757 kB/s
130.162.228.90,443,130.162.228.90,DE,Frankfurt,中转,234 ms,36 Mbps,4677 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,151 ms,43 Mbps,5607 kB/s
144.24.78.162,443,144.24.78.162,KR,Seoul,中转,130 ms,106 Mbps,13619 kB/s
47.254.65.110,443,47.254.65.110,US,San Jose,中转,64 ms,1 Mbps,222 kB/s
140.238.55.89,443,140.238.55.89,JP,Tokyo,中转,230 ms,42 Mbps,5435 kB/s
141.147.184.160,443,141.147.184.160,JP,Tokyo,中转,163 ms,100 Mbps,12902 kB/s
141.147.147.180,443,141.147.147.180,JP,Osaka,中转,153 ms,44 Mbps,5730 kB/s
140.84.179.114,443,140.84.179.114,MX,Dallas,中转,57 ms,392 Mbps,50278 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,85 ms,71 Mbps,9114 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,27 ms,366 Mbps,46899 kB/s
129.154.59.99,443,129.154.59.99,KR,Seoul,中转,204 ms,24 Mbps,3155 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,229 ms,125 Mbps,16076 kB/s
144.24.83.39,443,144.24.83.39,KR,Seoul,中转,236 ms,128 Mbps,16384 kB/s
152.70.97.78,443,152.70.97.78,JP,Tokyo,中转,159 ms,96 Mbps,12390 kB/s
132.145.231.51,443,2606:f240:f00:eaf1:0:4ad7:2682:702b,US,Frankfurt,隧道,161 ms,65 Mbps,8413 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,78 ms,285 Mbps,36556 kB/s
140.238.18.74,443,140.238.18.74,KR,Seoul,中转,133 ms,23 Mbps,2978 kB/s
158.101.209.76,443,158.101.209.76,NL,Amsterdam,中转,207 ms,103 Mbps,13209 kB/s
168.138.215.251,443,168.138.215.251,JP,Tokyo,中转,255 ms,4 Mbps,566 kB/s
141.145.217.226,443,141.145.217.226,FR,Paris,中转,145 ms,16 Mbps,2137 kB/s
141.147.76.230,443,2606:f240:f00:6acf:0:6c5f:2af5:2cad,US,Frankfurt,隧道,157 ms,107 Mbps,13721 kB/s
129.154.50.159,443,129.154.50.159,KR,Seoul,中转,130 ms,128 Mbps,16384 kB/s
140.83.36.122,443,140.83.36.122,JP,Tokyo,中转,163 ms,94 Mbps,12083 kB/s
64.110.108.118,443,64.110.108.118,JP,Osaka,中转,163 ms,35 Mbps,4583 kB/s
138.2.61.180,443,104.28.206.113,JP,Osaka,隧道,160 ms,56 Mbps,7204 kB/s
141.147.176.90,443,2602:ffe4:407:21d9:0:f068:c66c:3dd5,SG,Singapore,隧道,242 ms,89 Mbps,11468 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,196 ms,33 Mbps,4300 kB/s
193.122.125.223,443,193.122.125.223,KR,Seoul,中转,133 ms,119 Mbps,15257 kB/s
129.154.50.220,443,129.154.50.220,KR,Seoul,中转,134 ms,123 Mbps,15769 kB/s
138.2.66.92,443,138.2.66.92,SG,Singapore,中转,168 ms,103 Mbps,13209 kB/s
8.222.165.104,443,8.222.165.104,SG,Singapore,中转,249 ms,0 Mbps,102 kB/s
146.56.41.215,443,146.56.41.215,KR,Seoul,中转,130 ms,143 Mbps,18329 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,134 ms,45 Mbps,5863 kB/s
144.21.37.84,443,23.236.112.222,DE,Frankfurt,隧道,158 ms,112 Mbps,14336 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,221 ms,63 Mbps,8144 kB/s
141.147.114.172,443,163.123.193.23,DE,Frankfurt,隧道,156 ms,100 Mbps,12902 kB/s
138.2.56.246,443,138.2.56.246,JP,Osaka,中转,159 ms,107 Mbps,13721 kB/s
158.178.238.239,443,158.178.238.239,SG,Singapore,中转,168 ms,37 Mbps,4803 kB/s
129.154.46.115,443,104.28.201.82,IN,Hyderabad,隧道,214 ms,32 Mbps,4107 kB/s
146.56.151.20,443,2602:ffe4:407:20da:0:d38c:ac3f:c0c5,SG,Singapore,隧道,188 ms,75 Mbps,9724 kB/s
8.219.80.184,443,8.219.80.184,SG,Singapore,中转,247 ms,51 Mbps,6566 kB/s
144.24.90.107,443,2603:c024:4:da6e:29b:6c99:385b:c051,KR,Seoul,隧道,133 ms,28 Mbps,3668 kB/s
152.67.203.34,443,104.28.207.57,KR,Seoul,隧道,130 ms,130 Mbps,16691 kB/s
47.57.245.232,443,47.254.73.153,US,San Jose,隧道,174 ms,0 Mbps,14 kB/s
