中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.230.79.26,443,34.169.47.4,US,Seattle,隧道,52 ms,408 Mbps,52224 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,90 ms,377 Mbps,48332 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,105 ms,179 Mbps,22937 kB/s
138.2.225.254,443,138.2.225.254,US,San Jose,中转,54 ms,376 Mbps,48230 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,52 ms,372 Mbps,47616 kB/s
34.82.76.253,443,34.82.87.23,US,Seattle,隧道,55 ms,395 Mbps,50585 kB/s
47.89.244.253,443,47.89.244.253,US,San Jose,中转,120 ms,8 Mbps,1115 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,123 ms,216 Mbps,27648 kB/s
84.235.169.234,443,84.235.169.234,NL,Amsterdam,中转,99 ms,46 Mbps,5932 kB/s
129.146.254.39,443,2603:c020:9:e483:690:2c88:ed7a:3091,US,Los Angeles,隧道,51 ms,59 Mbps,7574 kB/s
132.226.31.178,443,2a09:bac1:76a0:e18::26b:90,US,Los Angeles,隧道,63 ms,30 Mbps,3964 kB/s
193.122.58.158,443,193.122.58.158,DE,Frankfurt,中转,115 ms,42 Mbps,5486 kB/s
155.248.196.123,443,155.248.196.123,US,Vancouver,中转,52 ms,47 Mbps,6114 kB/s
150.230.34.116,443,150.230.34.116,US,San Jose,中转,59 ms,120 Mbps,15360 kB/s
152.70.57.182,443,152.70.57.182,NL,Amsterdam,中转,96 ms,39 Mbps,5034 kB/s
43.131.49.250,443,43.131.49.250,DE,Frankfurt,中转,104 ms,166 Mbps,21299 kB/s
129.146.168.102,443,104.28.205.110,US,Los Angeles,隧道,104 ms,43 Mbps,5622 kB/s
130.162.243.150,443,98.98.156.26,DE,Frankfurt,隧道,123 ms,172 Mbps,22118 kB/s
129.159.34.122,443,129.159.34.122,US,San Jose,中转,55 ms,50 Mbps,6412 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,143 ms,140 Mbps,18022 kB/s
132.226.211.247,443,98.98.166.178,US,Frankfurt,隧道,106 ms,200 Mbps,25600 kB/s
3.144.191.4,443,3.144.191.4,US,Chicago,中转,69 ms,824 Mbps,105472 kB/s
130.162.56.243,443,98.98.166.190,US,Frankfurt,隧道,112 ms,172 Mbps,22016 kB/s
144.24.78.162,443,144.24.78.162,KR,Seoul,中转,218 ms,52 Mbps,6778 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,124 ms,211 Mbps,27033 kB/s
146.56.43.53,443,146.56.43.53,KR,Seoul,中转,191 ms,84 Mbps,10854 kB/s
47.90.141.204,443,91.149.239.206,US,Los Angeles,隧道,139 ms,8 Mbps,1130 kB/s
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,76 ms,62 Mbps,8056 kB/s
152.67.249.123,443,152.67.249.123,US,San Jose,中转,170 ms,124 Mbps,15872 kB/s
140.83.36.122,443,140.83.36.122,JP,Tokyo,中转,214 ms,67 Mbps,8653 kB/s
152.69.171.12,443,152.69.171.12,AU,Sydney,中转,197 ms,32 Mbps,4125 kB/s
140.238.28.86,443,140.238.28.86,KR,Seoul,中转,191 ms,79 Mbps,10137 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,207 ms,2 Mbps,347 kB/s
141.147.101.130,443,2a0b:21c0:100a:1b1:0:bb94:849b:8a82,DE,Frankfurt,隧道,114 ms,99 Mbps,12697 kB/s
138.2.123.70,443,138.2.123.70,KR,Seoul,中转,216 ms,88 Mbps,11366 kB/s
47.91.18.127,443,47.91.18.127,JP,Tokyo,中转,147 ms,1 Mbps,159 kB/s
193.122.107.147,443,193.122.107.147,KR,Seoul,中转,191 ms,29 Mbps,3817 kB/s
64.110.79.188,443,64.110.79.188,KR,Seoul,中转,194 ms,85 Mbps,10956 kB/s
130.162.144.191,443,2a09:bac5:4753:1482::20b:8c,KR,Seoul,隧道,218 ms,37 Mbps,4834 kB/s
132.226.114.74,443,132.226.114.74,US,Los Angeles,中转,63 ms,44 Mbps,5686 kB/s
129.159.241.69,443,2a0b:21c0:100a:1b1:0:bc86:b736:a52e,DE,Frankfurt,隧道,117 ms,196 Mbps,25190 kB/s
138.2.66.92,443,138.2.66.92,SG,Singapore,中转,221 ms,63 Mbps,8098 kB/s
152.67.203.34,443,104.28.207.57,KR,Seoul,隧道,173 ms,100 Mbps,12800 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,183 ms,100 Mbps,12902 kB/s
144.21.42.243,443,163.123.193.5,DE,Frankfurt,隧道,104 ms,192 Mbps,24678 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,208 ms,68 Mbps,8828 kB/s
158.101.142.100,443,2a09:bac5:4428:dc::16:22a,JP,Tokyo,隧道,218 ms,63 Mbps,8089 kB/s
141.147.163.68,443,141.147.163.68,JP,Tokyo,中转,213 ms,62 Mbps,7977 kB/s
144.22.252.124,443,144.22.252.124,BR,S
