中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
184.169.181.217,443,184.169.181.217,US,San Jose,中转,69 ms,236 Mbps,30310 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,97 ms,222 Mbps,28467 kB/s
34.82.76.253,443,35.185.230.104,US,Seattle,隧道,87 ms,364 Mbps,46694 kB/s
47.90.141.204,443,91.149.239.234,US,Los Angeles,隧道,8 ms,10 Mbps,1403 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,74 ms,228 Mbps,29184 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,101 ms,44 Mbps,5748 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,99 ms,212 Mbps,27238 kB/s
192.18.130.65,443,192.18.130.65,US,San Jose,中转,90 ms,328 Mbps,42086 kB/s
129.146.16.219,443,129.146.16.219,US,Los Angeles,中转,65 ms,49 Mbps,6276 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,101 ms,44 Mbps,5692 kB/s
129.159.202.83,443,129.159.202.83,DE,Frankfurt,中转,101 ms,286 Mbps,36659 kB/s
168.138.149.17,443,168.138.149.17,BR,São Paulo,中转,134 ms,174 Mbps,22323 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,98 ms,45 Mbps,5814 kB/s
130.61.124.127,443,130.61.124.127,DE,Frankfurt,中转,109 ms,51 Mbps,6595 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,170 ms,142 Mbps,18227 kB/s
150.230.20.4,443,150.230.20.4,NL,Amsterdam,中转,145 ms,47 Mbps,6032 kB/s
130.61.23.77,443,130.61.23.77,112 Mbps,14438 kB/s
35.201.203.106,443,35.201.203.106,TW,Taipei,中转,194 ms,122 Mbps,15667 kB/s
129.154.207.203,443,2a09:bac1:3f00::22:107,KR,Seoul,隧道,213 ms,75 Mbps,9623 kB/s
130.162.144.191,443,2a09:bac5:4732:155::22:11d,KR,Seoul,隧道,216 ms,32 Mbps,4150 kB/s
54.169.229.188,443,2406:da18:618:7e00:33b7:2027:d986:fdaa,SG,Singapore,隧道,249 ms,2 Mbps,292 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,201 ms,32 Mbps,4192 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,240 ms,41 Mbps,5305 kB/s
141.148.203.6,443,141.148.203.6,IN,Mumbai,中转,212 ms,88 Mbps,11264 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,225 ms,29 Mbps,3773 kB/s
158.180.82.186,443,158.180.82.186,KR,Seoul,中转,214 ms,84 Mbps,10752 kB/s
192.9.177.204,443,192.9.177.204,AU,Sydney,中转,207 ms,80 Mbps,10240 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,243 ms,24 Mbps,3103 kB/s
131.186.33.175,443,131.186.33.175,JP,Tokyo,中转,250 ms,102 Mbps,13107 kB/s
193.123.80.245,443,193.123.80.245,AE,Amsterdam,中转,203 ms,11 Mbps,1534 kB/s
47.91.18.127,443,240b:4009:25a:1801:ffff:783f:74e5:c3f0,JP,Seattle,隧道,244 ms,51 Mbps,6577 kB/s
152.70.71.23,443,152.70.71.23,IN,Marseille,中转,227 ms,32 Mbps,4164 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,281 ms,27 Mbps,3573 kB/s
149.129.8.215,443,47.254.26.25,US,San Jose,隧道,233 ms,1 Mbps,131 kB/s
146.56.154.57,443,2602:ffe4:407:20da:0:4f25:61d9:10a7,SG,Singapore,隧道,320 ms,39 Mbps,5041 kB/s
193.122.117.94,443,2602:ffe4:407:20d9:0:612:7174:5a66,SG,Singapore,隧道,298 ms,37 Mbps,4780 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,223 ms,22 Mbps,2897 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,247 ms,0 Mbps,23 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,263 ms,0 Mbps,16 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,205 ms,39 Mbps,5090 kB/s
